,gameid,GameDate,ab,pitchnum,inning,teambat,balls,strikes,outs,pitcher,pitcherthrows,batter,batterside,pitchresult,pitchresult_desc,eventtype,pitchname,pitchname_desc,spinrate,relspeed,horzbreak,inducedvertbreak,platelocside,platelocheight,hometeam_id,Home,awayteam_id,Visitor,venue_id,venue_name
222927,2023/08/08/colmlb-milmlb-1,8/9/2023 0:10,48,1,7.0,0,0.0,0.0,2.0,"Peguero, Elvis",R,"Toglia, Michael",L,S,Strike - Swinging,swinging_strike,SL,Slider,2534.391846,91.73697662,-4.42751503,-1.215868354,0.988829374,2.681904793,158,Milwaukee Brewers,115,Colorado Rockies,32,American Family Field
222928,2023/08/08/colmlb-milmlb-1,8/9/2023 0:10,48,2,7.0,0,0.0,1.0,2.0,"Peguero, Elvis",R,"Toglia, Michael",L,F,Strike - Foul,foul,SI,Sinker,1875.861816,97.35971069,14.41313362,3.464758396,-0.214358002,1.418451309,158,Milwaukee Brewers,115,Colorado Rockies,32,American Family Field
224582,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,60,5,7.0,1,2.0,2.0,1.0,"Okert, Steven",L,"Suarez, Eugenio",R,B,Ball - Called,ball,FF,Four-seam FB,2328.143555,93.81617737,-7.424645424,16.03428841,-0.262404621,3.684881926,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
224592,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,60,6,7.0,1,3.0,2.0,1.0,"Okert, Steven",L,"Suarez, Eugenio",R,X,Hit Into Play - Out(s),field_out,SL,Slider,2644.261475,80.63680267,13.30561829,2.47698164,-0.428237677,2.023163795,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
224593,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,61,1,7.0,1,0.0,0.0,2.0,"Okert, Steven",L,"Raleigh, Cal",R,F,Strike - Foul,foul,SL,Slider,2451.964844,82.93419647,9.359448433,7.583460331,-0.615648687,2.567353964,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
224594,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,61,2,7.0,1,0.0,1.0,2.0,"Okert, Steven",L,"Raleigh, Cal",R,X,Hit Into Play - Out(s),field_out,FF,Four-seam FB,2261.992188,94.09132385,-10.22236919,11.24872398,-0.54401803,3.273718119,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
224981,2023/06/14/phimlb-arimlb-1,6/15/2023 1:40,71,4,9.0,1,0.0,2.0,0.0,"Kimbrel, Craig",R,"Kelly, Carson",R,B,Ball - Called,ball,FF,Four-seam FB,2416.567627,98.12348175,11.72465801,13.69836426,1.937376738,1.082896471,109,Arizona Diamondbacks,143,Philadelphia Phillies,15,Chase Field
224982,2023/06/14/phimlb-arimlb-1,6/15/2023 1:40,71,3,9.0,1,0.0,2.0,0.0,"Kimbrel, Craig",R,"Kelly, Carson",R,F,Strike - Foul,foul,FF,Four-seam FB,2409.285889,97.95595551,10.99651718,16.23869705,0.554980993,3.482043266,109,Arizona Diamondbacks,143,Philadelphia Phillies,15,Chase Field
224983,2023/06/14/phimlb-arimlb-1,6/15/2023 1:40,71,2,9.0,1,0.0,1.0,0.0,"Kimbrel, Craig",R,"Kelly, Carson",R,C,Strike - Called,called_strike,FF,Four-seam FB,2374.332031,96.38122559,11.01472473,16.08040619,0.725375593,2.1109519,109,Arizona Diamondbacks,143,Philadelphia Phillies,15,Chase Field
224984,2023/06/14/phimlb-arimlb-1,6/15/2023 1:40,71,1,9.0,1,0.0,0.0,0.0,"Kimbrel, Craig",R,"Kelly, Carson",R,C,Strike - Called,called_strike,FF,Four-seam FB,2381.822021,96.04160309,11.63913345,15.53345203,-0.274828076,2.423845768,109,Arizona Diamondbacks,143,Philadelphia Phillies,15,Chase Field
225490,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,60,4,7.0,1,2.0,1.0,1.0,"Okert, Steven",L,"Suarez, Eugenio",R,C,Strike - Called,called_strike,SL,Slider,2653.443604,81.81813812,11.64511299,3.718811274,0.527951241,3.149992228,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225491,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,60,3,7.0,1,2.0,0.0,1.0,"Okert, Steven",L,"Suarez, Eugenio",R,C,Strike - Called,called_strike,SL,Slider,2612.944092,81.50642395,10.24418926,5.371794701,0.712960064,2.454601765,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225492,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,60,2,7.0,1,1.0,0.0,1.0,"Okert, Steven",L,"Suarez, Eugenio",R,B,Ball - Called,ball,FF,Four-seam FB,2328.80249,94.1526413,-7.021463871,13.32225323,0.162501559,3.688335419,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225493,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,60,1,7.0,1,0.0,0.0,1.0,"Okert, Steven",L,"Suarez, Eugenio",R,B,Ball - Called,ball,SL,Slider,2488.017822,79.51647186,12.99415207,3.25842905,0.967540145,2.528682947,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225494,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,59,4,7.0,1,2.0,1.0,1.0,"Okert, Steven",L,"Kelenic, Jarred",L,D,Hit Into Play - No Out(s),single,FF,Four-seam FB,2272.556641,93.30464935,-10.00116634,15.83062649,0.838208258,3.018435478,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225496,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,59,3,7.0,1,2.0,0.0,1.0,"Okert, Steven",L,"Kelenic, Jarred",L,C,Strike - Called,called_strike,SL,Slider,2571.750977,81.78910065,4.267073154,8.658408165,0.829900384,3.375343561,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225497,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,59,2,7.0,1,1.0,0.0,1.0,"Okert, Steven",L,"Kelenic, Jarred",L,B,Ball - Called,ball,SL,Slider,2603.014893,82.4408493,9.062063217,5.489714146,0.318486154,3.582986355,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225498,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,59,1,7.0,1,0.0,0.0,1.0,"Okert, Steven",L,"Kelenic, Jarred",L,B,Ball - Called,ball,SL,Slider,2506.93042,82.88204956,6.379912376,7.0791502,1.239228845,2.436854601,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225499,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,58,8,7.0,1,3.0,2.0,0.0,"Okert, Steven",L,"Hernandez, Teoscar",R,X,Hit Into Play - Out(s),field_out,SL,Slider,2512.911377,81.93401337,6.574740887,5.86783886,-0.500591755,2.641439199,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225500,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,58,7,7.0,1,2.0,2.0,0.0,"Okert, Steven",L,"Hernandez, Teoscar",R,B,Ball - Called,ball,FF,Four-seam FB,2286.292969,95.74372864,-14.76724052,13.84958553,-0.1146487,0.398329854,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225501,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,58,6,7.0,1,2.0,2.0,0.0,"Okert, Steven",L,"Hernandez, Teoscar",R,F,Strike - Foul,foul,SL,Slider,2557.921143,82.85567474,6.46882534,8.352680206,-0.135662109,2.243157387,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225502,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,58,5,7.0,1,1.0,2.0,0.0,"Okert, Steven",L,"Hernandez, Teoscar",R,B,Ball - Called,ball,FF,Four-seam FB,2333.542725,95.70002747,-8.236377716,15.5793972,0.811441123,4.024306774,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225503,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,58,4,7.0,1,1.0,2.0,0.0,"Okert, Steven",L,"Hernandez, Teoscar",R,F,Strike - Foul,foul,FF,Four-seam FB,2133.676025,94.78865814,-11.29166412,12.24899197,-0.551171362,1.569220901,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225504,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,58,3,7.0,1,1.0,1.0,0.0,"Okert, Steven",L,"Hernandez, Teoscar",R,S,Strike - Swinging,swinging_strike,FF,Four-seam FB,2311.690918,95.67584991,-11.24125481,14.76979828,-0.512919962,2.628579617,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225505,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,58,2,7.0,1,1.0,0.0,0.0,"Okert, Steven",L,"Hernandez, Teoscar",R,F,Strike - Foul,foul,SL,Slider,2532.643311,82.55806732,11.30704594,2.833142757,-0.187504381,1.597830296,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225506,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,58,1,7.0,1,0.0,0.0,0.0,"Okert, Steven",L,"Hernandez, Teoscar",R,B,Ball - Called,ball,FF,Four-seam FB,2166.509277,94.21366119,-9.281310081,15.68418217,0.283839703,3.910014868,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225593,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,52,8,6.0,1,2.0,2.0,2.0,"Okert, Steven",L,"France, Ty",R,S,Strike - Swinging,strikeout,SL,Slider,2681.535889,82.20332336,11.66808224,3.325515747,0.270150483,2.834885597,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225594,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,52,7,6.0,1,2.0,2.0,2.0,"Okert, Steven",L,"France, Ty",R,F,Strike - Foul,foul,FF,Four-seam FB,2286.088135,95.3189621,-10.30436134,15.64330101,-0.04397013,3.06397438,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225595,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,52,6,6.0,1,1.0,2.0,2.0,"Okert, Steven",L,"France, Ty",R,B,Ball - Called,ball,FF,Four-seam FB,2294.785156,95.42224121,-10.40816307,17.38542175,0.118150249,3.712949991,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225596,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,52,5,6.0,1,1.0,2.0,2.0,"Okert, Steven",L,"France, Ty",R,F,Strike - Foul,foul,FF,Four-seam FB,2282.356445,95.68447876,-11.78496361,15.11532784,-0.029739924,2.035173178,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225597,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,52,4,6.0,1,1.0,2.0,2.0,"Okert, Steven",L,"France, Ty",R,F,Strike - Foul,foul,SL,Slider,2693.205811,83.41305542,11.8789978,6.993203163,-0.252697706,2.540879011,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225598,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,52,3,6.0,1,0.0,2.0,2.0,"Okert, Steven",L,"France, Ty",R,B,Ball - Called,ball,SL,Slider,2788.93457,83.69413757,13.19215012,4.0519557,0.909264207,1.1740942,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225599,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,52,2,6.0,1,0.0,1.0,2.0,"Okert, Steven",L,"France, Ty",R,S,Strike - Swinging,swinging_strike,SL,Slider,2660.401123,83.70883942,10.17135811,2.045116425,-0.893831789,1.229684591,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225600,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,52,1,6.0,1,0.0,0.0,2.0,"Okert, Steven",L,"France, Ty",R,F,Strike - Foul,foul,FF,Four-seam FB,2375.821289,95.52035522,-8.915583611,16.56543732,-0.350203186,3.2973423,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225601,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,51,1,6.0,1,0.0,0.0,1.0,"Okert, Steven",L,"Rodriguez, Julio",R,X,Hit Into Play - Out(s),field_out,SL,Slider,2527.742432,83.48317719,5.548285484,8.683362961,0.329578757,1.263091087,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225602,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,50,6,6.0,1,3.0,2.0,0.0,"Okert, Steven",L,"Crawford, J.P.",L,S,Strike - Swinging,strikeout,SL,Slider,2480.945068,82.76725769,7.608472824,7.980874062,-0.107708141,2.2839818,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225603,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,50,5,6.0,1,2.0,2.0,0.0,"Okert, Steven",L,"Crawford, J.P.",L,B,Ball - Called,ball,SL,Slider,2580.558105,83.44098663,8.837450027,7.34217453,-1.243010998,0.999516189,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225604,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,50,4,6.0,1,2.0,1.0,0.0,"Okert, Steven",L,"Crawford, J.P.",L,F,Strike - Foul,foul,SL,Slider,2468.351807,82.40368652,5.549378395,10.17241096,-1.125470638,2.266936064,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225605,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,50,3,6.0,1,1.0,1.0,0.0,"Okert, Steven",L,"Crawford, J.P.",L,B,Ball - Called,ball,FF,Four-seam FB,2320.918213,95.03508759,-9.121086121,16.13190651,-2.183558464,1.211064816,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225606,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,50,2,6.0,1,1.0,0.0,0.0,"Okert, Steven",L,"Crawford, J.P.",L,S,Strike - Swinging,swinging_strike,SL,Slider,2598.322266,83.71863556,7.28934145,11.52876282,-0.489943296,3.386510611,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225607,2023/06/13/miamlb-seamlb-1,6/14/2023 1:40,50,1,6.0,1,0.0,0.0,0.0,"Okert, Steven",L,"Crawford, J.P.",L,B,Ball - Called,ball,FF,Four-seam FB,2273.764893,94.63222504,-11.30672073,15.83066082,-0.861103952,2.484094143,136,Seattle Mariners,146,Miami Marlins,680,T-Mobile Park
225698,2023/06/14/phimlb-arimlb-1,6/15/2023 1:40,71,5,9.0,1,1.0,2.0,0.0,"Kimbrel, Craig",R,"Kelly, Carson",R,S,Strike - Swinging,strikeout,KC,Knuckle Curve,2715.906982,87.48782349,-10.3279686,-11.62638378,-0.388602793,1.652297616,109,Arizona Diamondbacks,143,Philadelphia Phillies,15,Chase Field
225699,2023/06/14/phimlb-arimlb-1,6/15/2023 1:40,72,1,9.0,1,0.0,0.0,1.0,"Kimbrel, Craig",R,"McCarthy, Jake",L,F,Strike - Foul,foul,KC,Knuckle Curve,2615.786377,86.43701172,-10.99032974,-6.923327446,0.834111989,2.262358427,109,Arizona Diamondbacks,143,Philadelphia Phillies,15,Chase Field
225700,2023/06/14/phimlb-arimlb-1,6/15/2023 1:40,72,2,9.0,1,0.0,1.0,1.0,"Kimbrel, Craig",R,"McCarthy, Jake",L,X,Hit Into Play - Out(s),field_out,KC,Knuckle Curve,2746.404785,86.81282043,-10.89529419,-10.81074905,0.136489064,1.897773266,109,Arizona Diamondbacks,143,Philadelphia Phillies,15,Chase Field
225701,2023/06/14/phimlb-arimlb-1,6/15/2023 1:40,73,1,9.0,1,0.0,0.0,2.0,"Kimbrel, Craig",R,"Perdomo, Geraldo",L,F,Strike - Foul,foul,FF,Four-seam FB,2353.430908,96.70259094,9.5891819,15.2658062,0.10669183,2.93982482,109,Arizona Diamondbacks,143,Philadelphia Phillies,15,Chase Field
226974,2023/07/06/nynmlb-arimlb-1,7/7/2023 1:40,65,3,8.0,0,1.0,1.0,2.0,"Adams, Austin",R,"Marte, Starling",R,X,Hit Into Play - Out(s),force_out,SL,Slider,2970.192383,88.24243927,-8.126027107,-1.652702093,-0.887016833,2.468485355,109,Arizona Diamondbacks,121,New York Mets,15,Chase Field
226975,2023/07/06/nynmlb-arimlb-1,7/7/2023 1:40,65,2,8.0,0,0.0,1.0,2.0,"Adams, Austin",R,"Marte, Starling",R,B,Ball - Called,ball,FF,Four-seam FB,2713.025879,93.89332581,4.780432224,7.918058395,-1.130924344,3.923339844,109,Arizona Diamondbacks,121,New York Mets,15,Chase Field
226976,2023/07/06/nynmlb-arimlb-1,7/7/2023 1:40,65,1,8.0,0,0.0,0.0,2.0,"Adams, Austin",R,"Marte, Starling",R,C,Strike - Called,called_strike,SL,Slider,2966.307861,90.08802032,-4.04675293,-0.858233452,0.520574987,2.92782259,109,Arizona Diamondbacks,121,New York Mets,15,Chase Field
226977,2023/07/06/nynmlb-arimlb-1,7/7/2023 1:40,64,6,8.0,0,2.0,2.0,1.0,"Adams, Austin",R,"Vogelbach, Daniel",L,X,Hit Into Play - Out(s),force_out,SL,Slider,3074.766113,88.46585083,-10.54218674,-3.833304882,-0.682362497,1.849183917,109,Arizona Diamondbacks,121,New York Mets,15,Chase Field
226979,2023/07/06/nynmlb-arimlb-1,7/7/2023 1:40,64,5,8.0,0,1.0,2.0,1.0,"Adams, Austin",R,"Vogelbach, Daniel",L,B,Ball - Called,ball,SL,Slider,2833.416992,88.38725281,-6.020859718,-1.303414226,0.318811119,1.50407505,109,Arizona Diamondbacks,121,New York Mets,15,Chase Field
226980,2023/07/06/nynmlb-arimlb-1,7/7/2023 1:40,64,4,8.0,0,1.0,2.0,1.0,"Adams, Austin",R,"Vogelbach, Daniel",L,F,Strike - Foul,foul,SL,Slider,3135.187256,88.96796417,-7.137595177,3.587788105,-0.666768432,2.571095943,109,Arizona Diamondbacks,121,New York Mets,15,Chase Field
226981,2023/07/06/nynmlb-arimlb-1,7/7/2023 1:40,64,3,8.0,0,0.0,2.0,1.0,"Adams, Austin",R,"Vogelbach, Daniel",L,*B,Ball - Ball In Dirt,blocked_ball,SL,Slider,2995.349121,88.58235168,-9.675445557,2.171775103,0.957570314,0.26270929,109,Arizona Diamondbacks,121,New York Mets,15,Chase Field
226982,2023/07/06/nynmlb-arimlb-1,7/7/2023 1:40,64,2,8.0,0,0.0,1.0,1.0,"Adams, Austin",R,"Vogelbach, Daniel",L,C,Strike - Called,called_strike,SL,Slider,3036.066406,88.81584167,-8.217319489,3.203273296,-0.740365624,2.816071033,109,Arizona Diamondbacks,121,New York Mets,15,Chase Field
226983,2023/07/06/nynmlb-arimlb-1,7/7/2023 1:40,64,1,8.0,0,0.0,0.0,1.0,"Adams, Austin",R,"Vogelbach, Daniel",L,C,Strike - Called,called_strike,SL,Slider,3054.243164,88.41175079,-9.780535698,1.798952341,-0.721219599,1.905063272,109,Arizona Diamondbacks,121,New York Mets,15,Chase Field
226984,2023/07/06/nynmlb-arimlb-1,7/7/2023 1:40,63,4,8.0,0,0.0,2.0,0.0,"Adams, Austin",R,"Alonso, Peter",R,S,Strike - Swinging,strikeout,SL,Slider,2886.047607,88.34371948,-9.89262867,3.042475224,-0.344548345,2.572878122,109,Arizona Diamondbacks,121,New York Mets,15,Chase Field
226985,2023/07/06/nynmlb-arimlb-1,7/7/2023 1:40,63,3,8.0,0,0.0,2.0,0.0,"Adams, Austin",R,"Alonso, Peter",R,F,Strike - Foul,foul,FF,Four-seam FB,2655.978516,95.45932007,4.014391899,4.945332527,-0.661015153,2.641089201,109,Arizona Diamondbacks,121,New York Mets,15,Chase Field
226986,2023/07/06/nynmlb-arimlb-1,7/7/2023 1:40,63,2,8.0,0,0.0,1.0,0.0,"Adams, Austin",R,"Alonso, Peter",R,C,Strike - Called,called_strike,SL,Slider,3062.953125,89.22238922,-12.08480453,5.20798254,-0.676594734,2.683615208,109,Arizona Diamondbacks,121,New York Mets,15,Chase Field
226987,2023/07/06/nynmlb-arimlb-1,7/7/2023 1:40,63,1,8.0,0,0.0,0.0,0.0,"Adams, Austin",R,"Alonso, Peter",R,S,Strike - Swinging,swinging_strike,SL,Slider,3003.52832,89.77809906,-8.716777802,3.649058104,1.010822058,1.605844855,109,Arizona Diamondbacks,121,New York Mets,15,Chase Field
226988,2023/07/06/nynmlb-arimlb-1,7/7/2023 1:40,62,7,8.0,0,3.0,2.0,0.0,"Adams, Austin",R,"Lindor, Francisco",L,D,Hit Into Play - No Out(s),single,SL,Slider,2930.776367,90.29756927,-3.677224636,-0.442674458,-0.251605034,2.039525747,109,Arizona Diamondbacks,121,New York Mets,15,Chase Field
226989,2023/07/06/nynmlb-arimlb-1,7/7/2023 1:40,62,6,8.0,0,2.0,2.0,0.0,"Adams, Austin",R,"Lindor, Francisco",L,B,Ball - Called,ball,FF,Four-seam FB,2542.420654,95.83808899,3.826107025,6.623563766,1.299297929,2.396035671,109,Arizona Diamondbacks,121,New York Mets,15,Chase Field
226990,2023/07/06/nynmlb-arimlb-1,7/7/2023 1:40,62,5,8.0,0,2.0,2.0,0.0,"Adams, Austin",R,"Lindor, Francisco",L,F,Strike - Foul,foul,SL,Slider,2842.922607,89.41736603,-6.897683144,-2.44446826,0.28838259,1.772211432,109,Arizona Diamondbacks,121,New York Mets,15,Chase Field
226991,2023/07/06/nynmlb-arimlb-1,7/7/2023 1:40,62,4,8.0,0,1.0,2.0,0.0,"Adams, Austin",R,"Lindor, Francisco",L,B,Ball - Called,ball,SL,Slider,2902.39502,88.78686523,-7.489624977,-1.731193781,-2.100981712,3.134897709,109,Arizona Diamondbacks,121,New York Mets,15,Chase Field
226992,2023/07/06/nynmlb-arimlb-1,7/7/2023 1:40,62,3,8.0,0,1.0,1.0,0.0,"Adams, Austin",R,"Lindor, Francisco",L,C,Strike - Called,called_strike,SL,Slider,2777.621582,86.93013763,-7.026442051,3.808161259,-0.859083474,2.591292143,109,Arizona Diamondbacks,121,New York Mets,15,Chase Field
226993,2023/07/06/nynmlb-arimlb-1,7/7/2023 1:40,62,2,8.0,0,1.0,0.0,0.0,"Adams, Austin",R,"Lindor, Francisco",L,C,Strike - Called,called_strike,SL,Slider,2924.060547,87.89382172,-8.925171852,-1.931140423,-0.729191661,2.068859577,109,Arizona Diamondbacks,121,New York Mets,15,Chase Field
228310,2023/07/06/cinmlb-wasmlb-1,7/6/2023 17:05,75,1,10.0,1,0.0,0.0,0.0,"Diaz, Alexis",R,"Thomas, Lane",R,B,Ball - Called,wild_pitch,FF,Four-seam FB,2446.056885,93.91567993,13.96836853,12.02463341,-1.361337304,0.072878659,120,Washington Nationals,113,Cincinnati Reds,3309,Nationals Park
228311,2023/07/06/cinmlb-wasmlb-1,7/6/2023 17:05,75,2,10.0,1,1.0,0.0,0.0,"Diaz, Alexis",R,"Thomas, Lane",R,S,Strike - Swinging,swinging_strike,FF,Four-seam FB,2495.676758,94.40399933,10.02648067,12.05392075,-0.065637097,2.837219238,120,Washington Nationals,113,Cincinnati Reds,3309,Nationals Park
228312,2023/07/06/cinmlb-wasmlb-1,7/6/2023 17:05,75,3,10.0,1,1.0,1.0,0.0,"Diaz, Alexis",R,"Thomas, Lane",R,E,Hit Into Play - Run(s),single,SL,Slider,2647.595703,88.07971191,-3.515472651,1.772170901,0.486272901,2.775529623,120,Washington Nationals,113,Cincinnati Reds,3309,Nationals Park
228313,2023/07/06/cinmlb-wasmlb-1,7/6/2023 17:05,76,1,10.0,1,0.0,0.0,0.0,"Diaz, Alexis",R,"Candelario, Jeimer",L,F,Strike - Foul,foul,FF,Four-seam FB,2447.710938,95.32590485,11.3511076,14.84857368,-0.422055542,3.340039968,120,Washington Nationals,113,Cincinnati Reds,3309,Nationals Park
228314,2023/07/06/cinmlb-wasmlb-1,7/6/2023 17:05,76,2,10.0,1,0.0,1.0,0.0,"Diaz, Alexis",R,"Candelario, Jeimer",L,H,Ball - Hit by Pitch,hit_by_pitch,SL,Slider,2666.263672,87.01872253,-5.785690308,0.677890539,2.69816041,1.725690842,120,Washington Nationals,113,Cincinnati Reds,3309,Nationals Park
228315,2023/07/06/cinmlb-wasmlb-1,7/6/2023 17:05,77,1,10.0,1,0.0,0.0,0.0,"Diaz, Alexis",R,"Smith, Dominic",L,C,Strike - Called,called_strike,SL,Slider,2514.844238,88.30294037,-2.234688997,4.063236713,0.117397733,1.673416138,120,Washington Nationals,113,Cincinnati Reds,3309,Nationals Park
228316,2023/07/06/cinmlb-wasmlb-1,7/6/2023 17:05,77,2,10.0,1,0.0,1.0,0.0,"Diaz, Alexis",R,"Smith, Dominic",L,B,Ball - Called,ball,FF,Four-seam FB,2542.016602,95.13001251,13.02062225,12.36402512,-1.568875551,2.803303003,120,Washington Nationals,113,Cincinnati Reds,3309,Nationals Park
228317,2023/07/06/cinmlb-wasmlb-1,7/6/2023 17:05,77,3,10.0,1,1.0,1.0,0.0,"Diaz, Alexis",R,"Smith, Dominic",L,B,Ball - Called,ball,FF,Four-seam FB,2620.543945,93.74476624,10.14473152,14.00145721,1.762802124,1.300548673,120,Washington Nationals,113,Cincinnati Reds,3309,Nationals Park
228318,2023/07/06/cinmlb-wasmlb-1,7/6/2023 17:05,77,4,10.0,1,2.0,1.0,0.0,"Diaz, Alexis",R,"Smith, Dominic",L,S,Strike - Swinging,swinging_strike,SL,Slider,2752.704102,86.34423065,-3.694217682,4.190184116,0.669838548,1.170409799,120,Washington Nationals,113,Cincinnati Reds,3309,Nationals Park
228319,2023/07/06/cinmlb-wasmlb-1,7/6/2023 17:05,77,5,10.0,1,2.0,2.0,0.0,"Diaz, Alexis",R,"Smith, Dominic",L,S,Strike - Swinging,strikeout,SL,Slider,2748.999756,88.90314484,-3.367335796,3.625134468,0.430429399,1.665100098,120,Washington Nationals,113,Cincinnati Reds,3309,Nationals Park
228320,2023/07/06/cinmlb-wasmlb-1,7/6/2023 17:05,78,1,10.0,1,0.0,0.0,1.0,"Diaz, Alexis",R,"Dickerson, Corey",L,C,Strike - Called,called_strike,SL,Slider,2739.083984,87.4837265,-3.309240103,3.079309464,-0.160857901,2.032002211,120,Washington Nationals,113,Cincinnati Reds,3309,Nationals Park
228321,2023/07/06/cinmlb-wasmlb-1,7/6/2023 17:05,78,2,10.0,1,0.0,1.0,1.0,"Diaz, Alexis",R,"Dickerson, Corey",L,F,Strike - Foul,foul,FF,Four-seam FB,2589.361572,94.00201416,11.63437653,13.40131378,-0.396465898,2.488888502,120,Washington Nationals,113,Cincinnati Reds,3309,Nationals Park
228322,2023/07/06/cinmlb-wasmlb-1,7/6/2023 17:05,78,3,10.0,1,0.0,2.0,1.0,"Diaz, Alexis",R,"Dickerson, Corey",L,X,Hit Into Play - Out(s),field_out,SL,Slider,2743.247314,88.5483551,-4.310227394,0.948259413,0.038299166,0.852787137,120,Washington Nationals,113,Cincinnati Reds,3309,Nationals Park
228323,2023/07/06/cinmlb-wasmlb-1,7/6/2023 17:05,79,1,10.0,1,0.0,0.0,2.0,"Diaz, Alexis",R,"Ruiz, Keibert",L,B,Ball - Called,ball,FF,Four-seam FB,2508.826172,95.17441559,7.608979225,13.72052574,-0.875812829,3.475204945,120,Washington Nationals,113,Cincinnati Reds,3309,Nationals Park
228324,2023/07/06/cinmlb-wasmlb-1,7/6/2023 17:05,79,2,10.0,1,1.0,0.0,2.0,"Diaz, Alexis",R,"Ruiz, Keibert",L,C,Strike - Called,called_strike,FF,Four-seam FB,2559.791992,95.60671234,11.04306412,13.77501488,-0.811068535,2.1557796,120,Washington Nationals,113,Cincinnati Reds,3309,Nationals Park
228325,2023/07/06/cinmlb-wasmlb-1,7/6/2023 17:05,79,3,10.0,1,1.0,1.0,2.0,"Diaz, Alexis",R,"Ruiz, Keibert",L,X,Hit Into Play - Out(s),field_out,SL,Slider,2679.215576,87.15737915,-5.82121706,-2.228396654,-0.468444675,1.412614822,120,Washington Nationals,113,Cincinnati Reds,3309,Nationals Park
